オレンジ,さが錦
オレンジ,キャラクター人形
ブルー,昔の日記
ホワイト,ポータブルラジオ
パープル,家の鍵
シルバー,日本地図
グレー,タブレット
レッド,明太子
ゴールド,ペット用品
グレー,ブランケット
ゴールド,クッション
オレンジ,ファッション誌
ピンク,ミネラルウォーター
シルバー,児童書
パープル,語学のテキスト
レッド,デジタルカメラ
グリーン,リゾット
ブルー,アイスコーヒー
ホワイト,ワンピース
イエロー,柑橘系の果物
ブラック,はがき
ブラック,自転車の鍵
シルバー,日記帳
ホワイト,科学系の雑誌
パープル,マグカップ
ゴールド,新製品の家電
オレンジ,ドーナッツ
ブルー,ティースプーン
ピンク,流行のコスメグッズ
イエロー,ボストンバッグ
レッド,花の香りのする石鹸
グレー,ウェットティッシュ
グリーン,カチューシャ
レッド,サングラス
ブルー,マウスパッド
イエロー,銀のブレスレット
グリーン,ルームウェア
ホワイト,豚汁
ゴールド,アイスキャンディー
グレー,食器用スポンジ
シルバー,ハムサンド
ピンク,参考書
ブラック,食洗機
オレンジ,マスク
パープル,海鮮丼
オレンジ,大型テレビ
グリーン,チャイ
パープル,キャラクターのメモ帳
グレー,のど飴
ブラック,キャンドル
シルバー,少女漫画
ピンク,カップケーキ
イエロー,ルームシューズ
ゴールド,クラッチバッグ
ブルー,フライパン
レッド,ブラウス
ホワイト,DVD
ブルー,テニスラケット
ゴールド,トマト
グレー,プリンタ
レッド,一眼レフカメラ
イエロー,マナーのテキスト本
グリーン,絵の具
オレンジ,遊園地の前売り券
パープル,アイドルのカレンダー
シルバー,ぬいぐるみ
ピンク,海外の貨幣
ホワイト,ドレッサー
ブラック,フリーペーパー
ホワイト,ピーナッツ
グレー,湯豆腐
ゴールド,ダンベル
イエロー,海外の文房具
ピンク,ヨーグルト
レッド,エビフライ
ブルー,間接照明
ブラック,スペアリブ
グリーン,ゴミ箱
パープル,推理小説
シルバー,日めくりカレンダー
オレンジ,納豆
レッド,サッカーボール
ブルー,観光雑誌
パープル,バラの花
グリーン,マグカップ
イエロー,角砂糖
グレー,アルバム
ブラック,シンプルなキーホルダー
シルバー,小さな鉢植え
ピンク,緑茶
ホワイト,クリームチーズ
オレンジ,本棚
ゴールド,自転車
イエロー,ハンドタオル
オレンジ,納豆巻き
グリーン,ネームプレート
ブラック,名刺入れ
シルバー,卒業アルバム
ホワイト,ガーデニンググッズ
ピンク,バスタオル
ブルー,ドアストッパー
グレー,だてメガネ
ゴールド,メイクポーチ
パープル,金のアクセサリー
レッド,折り畳み自転車
オレンジ,シンプルなパンプス
イエロー,人から薦められた本
シルバー,消しゴム
パープル,天然石のリング
ゴールド,メイプルシロップ
ブラック,スポーツ雑誌
グレー,ジュエリーボックス
ホワイト,革のブックカバー
ブルー,ブランド物の財布
ピンク,便箋
レッド,紙コップ
グリーン,クロスのペンダント
ブルー,ネイルシール
ブラック,目薬
ゴールド,プレゼントされたアクセサリー
シルバー,推理小説
ピンク,CDプレーヤー
パープル,つばの広い帽子
グリーン,ミントガム
イエロー,虫めがね
オレンジ,モンブランケーキ
レッド,電卓
グレー,お気に入りのハンカチ
ホワイト,グルメガイドブック
ブラック,芸能人のエッセー本
グリーン,数字パズル
オレンジ,納豆
ゴールド,画用紙
レッド,古典文学
ブルー,切符
ホワイト,コールスロー
グレー,スムージー
シルバー,手巻き寿司
イエロー,ブルーベリー
ピンク,ポテトフライ
パープル,肉団子
グレー,赤のボールペン
ピンク,和服
ブラック,煮込みうどん
ホワイト,手作りのアクセサリー
シルバー,クラッカー
グリーン,カラーファイル
ゴールド,電子辞書
レッド,スプリングブーツ
イエロー,袋詰めの飴
オレンジ,レシート
パープル,ワイシャツ
ブルー,トランプ
グリーン,玄米
ゴールド,収納ボックス
イエロー,お菓子のおまけ
シルバー,枝豆
グレー,漫画の新刊
オレンジ,海外ドラマのDVD
レッド,週刊誌
ホワイト,チキンカレー
パープル,アンティーク食器
ブルー,グリーティングカード
ブラック,地域情報誌
ピンク,貯金箱
ピンク,マッサージチェア
レッド,着せ替え人形
ホワイト,香水のミニボトル
イエロー,ジグソーパズル
ゴールド,缶コーヒー
ブラック,ミルクキャラメル
パープル,期間限定のお菓子
ブルー,オムライス
オレンジ,ガーリックライス
グレー,折り紙
シルバー,ほうき
グリーン,土鍋
オレンジ,筆ペン
イエロー,シルクのスカーフ
レッド,絵画のポストカード
ピンク,スケジュール帳
ブラック,図書館のカード
ゴールド,マカロニグラタン
グリーン,革のベルト
パープル,絵本
シルバー,ビーフシチュー
ホワイト,デスクトップパソコン
ブルー,水着
グレー,フレンチトースト
ホワイト,きつねうどん
グレー,親子丼
ブルー,日記帳
パープル,デスクライト
グリーン,缶詰
シルバー,栄養ドリンク
ピンク,ロイヤルミルクティー
オレンジ,マスカラ
ゴールド,香りつきキャンドル
レッド,アイマスク
イエロー,しおり
ブラック,ヘルスメーター
イエロー,ソーイングセット
オレンジ,ちらし寿司
グレー,ラメ入りのマニキュア
グリーン,バインダー
パープル,お刺身
ブルー,プラスチックのアクセサリー
シルバー,缶入りキャンディー
ゴールド,パンツスーツ
ホワイト,ライ麦パン
ブラック,経済雑誌
ピンク,ミニスカート
レッド,手作りのアクセサリー
パープル,ランニングシューズ
レッド,とんこつラーメン
ピンク,ハート型のネックレス
グレー,キャベツ
ホワイト,ショートケーキ
グリーン,掃除機
イエロー,推理小説
シルバー,置き時計
ブラック,春物のジャケット
ブルー,座布団
ゴールド,マヨネーズ
オレンジ,家計簿
グレー,コンパクトミラー
ホワイト,ベーコン
オレンジ,ブランケット
レッド,折込チラシ
ブラック,旅行先で撮った写真
ゴールド,牛丼
パープル,陶器の貯金箱
グリーン,花柄のシャツ
イエロー,たまごかけご飯
ピンク,オリーブオイル
シルバー,せっけん
ブルー,エプロン
シルバー,お気に入りのペン
グリーン,テニスラケット
パープル,キッチンタイマー
ブルー,古本
ブラック,絵葉書
オレンジ,玄米茶
ゴールド,キャラクターグッズ
イエロー,テレビのリモコン
レッド,眠気覚ましのガム
ホワイト,アナログの腕時計
グレー,ノートパソコン
ピンク,オーディオ機器
オレンジ,キルティングジャケット
ゴールド,フランスパン
ホワイト,ラー油
レッド,スマホケース
ブルー,輸入菓子
グリーン,しおり
イエロー,コサージュ
グレー,野菜スティック
ブラック,レギンス
シルバー,切手
ピンク,輪ゴム
パープル,餃子
ピンク,デジタルカメラ
ブルー,和風ドレッシング
グレー,電卓
ホワイト,イチゴミルク
パープル,化粧ポーチ
イエロー,こしょう
グリーン,キャリーケース
シルバー,コンタクトレンズ
ゴールド,缶コーヒー
ブラック,エリンギソテー
オレンジ,シロップ
レッド,ヘアスプレー
ブルー,ショルダーバッグ
ピンク,ランチボックス
レッド,ガラスの置物
イエロー,リボン
グレー,黒酢
シルバー,スケッチブック
ブラック,チェダーチーズ
ゴールド,ゴミ袋
グリーン,乾電池
パープル,酵素ドリンク
ホワイト,フルーツパフェ
オレンジ,リゾット
ゴールド,友達からもらったもの
イエロー,テーブルクロス
パープル,鉄火丼
グレー,はちみつ
ブラック,コーンスープ
ホワイト,薄手のパーカー
レッド,焼き菓子
ブルー,はし置き
ピンク,革のベルト
オレンジ,レポート用紙
グリーン,ブックカバー
シルバー,カツカレー
イエロー,マスカラ
レッド,ペペロンチーノ
ピンク,アップルジュース
パープル,修正テープ
オレンジ,マドレーヌ
ゴールド,みそラーメン
シルバー,カシューナッツ
グリーン,写真立て
グレー,豆乳
ブルー,卵焼き
ブラック,ブランケット
ホワイト,マスタード
グリーン,ハンカチ
ブラック,ゴーヤ
イエロー,しょうゆ
シルバー,コロッケ
グレー,歯磨き粉
レッド,柑橘系の香水
パープル,ビーフシチュー
オレンジ,ハンガー
ブルー,英会話の教材
ピンク,ウクレレ
ホワイト,折りたたみの傘
ゴールド,ストロベリージャム
レッド,あんまん
パープル,トマトジュース
ブルー,リップグロス
グレー,カーネーション
グリーン,トランプ
ピンク,生クリーム
オレンジ,手品グッズ
シルバー,ドライフルーツ
ホワイト,カセットテープ
ゴールド,キャラメル
イエロー,豚汁
ブラック,ガムテープ
ブラック,紅茶
オレンジ,映画のDVD
シルバー,マグカップ
ブルー,さぬきうどん
パープル,ペーパータオル
イエロー,クリップ
ホワイト,湯豆腐
ゴールド,スプーン
ピンク,紙コップ
グリーン,オルゴール
グレー,スウェット
レッド,天ぷら
グレー,マッサージチェア
ホワイト,大根おろし
ピンク,ビーフステーキ
オレンジ,家族の写真
イエロー,ペット用品
パープル,ネクタイ
シルバー,蛍光灯
レッド,古い映画のDVD
ブルー,ミキサー
ブラック,ウーロン茶
グリーン,納豆パスタ
ゴールド,ミックスジュース
シルバー,生チョコレート
グリーン,チーズケーキ
ゴールド,テディベアー
ホワイト,食パン
レッド,ペンダント
グレー,ロールパン
ブラック,化粧水
ピンク,カーペット
パープル,定期券
オレンジ,入浴剤
ブルー,キャベツ
イエロー,クーポン券
ブルー,ガムテープ
ピンク,ウェットティッシュ
グリーン,枝豆
レッド,キーホルダー
ホワイト,時計
ゴールド,除湿機
グレー,シャープペン
パープル,角砂糖
シルバー,メガネケース
イエロー,中華丼
ブラック,動物の写真
オレンジ,タンブラー
ホワイト,インスタントカメラ
オレンジ,ブラックペッパー
ブラック,ハンバーガー
グリーン,ピザまん
シルバー,ガムシロップ
レッド,ミニトマト
ブルー,フランスパン
グレー,ボディークリーム
イエロー,豚のしょうが焼き
ゴールド,ヒレカツ
パープル,色鉛筆
ピンク,カフェラテ
ピンク,油揚げ
ブルー,シュレッダー
オレンジ,絵の具
ブラック,ババロア
イエロー,ヘルスメーター
パープル,印鑑
レッド,にんじん
ホワイト,お気に入りのハンカチ
グレー,ペットボトルのお茶
シルバー,みりん
ゴールド,ビジネスバッグ
グリーン,抹茶
ブラック,少女漫画
グレー,アボカド
シルバー,アンティークの小物
ホワイト,ランチョンマット
パープル,レシート
ゴールド,ゴミ箱
ピンク,貝殻
イエロー,サンダル
グリーン,コンタクトレンズ
ブルー,炭酸飲料
レッド,ちりとり
オレンジ,英語の辞書
ブルー,ミネラルウォーター
ピンク,アイスココア
オレンジ,トイレの芳香剤
シルバー,お店のチラシ
ホワイト,商品券
イエロー,おでん
パープル,筆ペン
グレー,カードケース
ゴールド,圧力鍋
レッド,メンチカツ
ブラック,コーンスープ
グリーン,炊き込み御飯
パープル,ちくわ
オレンジ,ラザニア
ピンク,シール
ブラック,コッペパン
グレー,コンタクトレンズ
グリーン,ホットケーキ
レッド,履き慣れた靴
シルバー,お気に入りの帽子
ブルー,マウスパッド
ホワイト,野菜ジュース
ゴールド,ポイントカード
イエロー,スペアリブ
グレー,ハンカチ
ホワイト,ジャケット
ブルー,クラシックのCD
パープル,洗剤
レッド,パーテーション
ブラック,温度計
オレンジ,ブローチ
ゴールド,写真立て
ピンク,ビニール袋
イエロー,梅干しのおにぎり
グリーン,シルクのハンカチ
シルバー,領収証
ブラック,写真集
グリーン,収納ボックス
ゴールド,スケッチブック
オレンジ,お気に入りのシャツ
パープル,ミルクティー
レッド,生ハム
シルバー,レターケース
ブルー,口紅
イエロー,デスクマット
グレー,スマートフォン
ピンク,ロースカツ
ホワイト,クッキー
オレンジ,電気ポット
ブラック,エッセンシャルオイル
イエロー,コーヒーカップ
ブルー,定期券
ピンク,こしょう
シルバー,ウェットティッシュ
ホワイト,貯金箱
グリーン,コーヒーメーカー
レッド,クロワッサン
パープル,ヘアアイロン
グレー,鉛筆削り
ゴールド,シュークリーム
グレー,マヨネーズ
ホワイト,カード立て
グリーン,修正テープ
ピンク,だてメガネ
イエロー,長財布
パープル,接着剤
ゴールド,ハーブティー
オレンジ,アーモンド
ブラック,鉛筆
シルバー,ストール
ブルー,テレビのリモコン
レッド,歌手のポスター
グリーン,リップクリーム
イエロー,茶碗蒸し
レッド,ペンライト
ゴールド,オレンジジュース
ブルー,ハイヒール
オレンジ,ヘアスプレー
ブラック,ネックレス
シルバー,ヨガマット
パープル,生け花
グレー,フォーク
ホワイト,ショール
ピンク,手帳
パープル,ウインナー
グレー,トースト
ブラック,絵の具
グリーン,ホワイトチョコレート
シルバー,つまようじ
ホワイト,映画のパンフレット
レッド,アジフライ
ゴールド,枕
オレンジ,恋愛小説
ブルー,爪切り
ピンク,革靴
イエロー,ショートケーキ
イエロー,週刊誌
グリーン,コーンポタージュ
グレー,ダイエットフード
ブラック,パイプ椅子
ピンク,スポーツドリンク
シルバー,ガスコンロ
ゴールド,卓上コンロ
レッド,ミニスカート
ホワイト,古い手紙
オレンジ,ネクタイ
ブルー,計量カップ
パープル,焼き鳥
レッド,自転車のカギ
ブルー,ポークソテー
シルバー,スポーツタオル
オレンジ,綿棒
ゴールド,英字新聞
ブラック,大学ノート
イエロー,ボストンバッグ
ピンク,メロンパン
グリーン,クリアファイル
ホワイト,バスローブ
パープル,本棚
グレー,ヨーグルト
ホワイト,わさび
ブラック,シリアル
ブルー,ポテトサラダ
イエロー,フライドポテト
グリーン,ロングスカート
グレー,チーズバーガー
オレンジ,ブルーベリー
パープル,握り寿司
ピンク,フレンチトースト
レッド,割りばし
シルバー,リップグロス
ゴールド,わかめサラダ
シルバー,画集
パープル,ラム肉
ホワイト,つけ麺
ゴールド,ピアノ
ブラック,お吸い物
ブルー,電子レンジ
ピンク,スキャナー
グレー,百貨店で買ったもの
オレンジ,炭酸飲料
グリーン,アイシャドー
イエロー,トースター
レッド,パズル
イエロー,アニメのDVD
ゴールド,グルメ情報誌
ピンク,マカロニ
シルバー,昆布茶
オレンジ,リュックサック
レッド,エコグッズ
グリーン,ティッシュペーパー
ホワイト,豆乳クッキー
ブルー,角砂糖
ブラック,ジンジャーエール
グレー,スニーカー
パープル,革の財布
パープル,フランスパン
レッド,スケッチブック
ホワイト,スマホの充電器
イエロー,折りたたみ傘
オレンジ,まな板
ブラック,ピアノ
グレー,傘立て
シルバー,パンプス
ピンク,スウィートコーン
ブルー,チーズバーガー
ゴールド,ソーイングセット
グリーン,のどあめ
グレー,グリーンピース
オレンジ,枝豆
シルバー,古い写真
ブルー,ティッシュケース
グリーン,フォトフレーム
ピンク,グラス
レッド,地球儀
ブラック,そら豆
パープル,電卓
ゴールド,さやいんげん
イエロー,炊飯器
ホワイト,ペン立て
オレンジ,レジャーガイド
グレー,英会話の教材
ブルー,イクラ
ブラック,ピーマン
ピンク,パプリカ
ゴールド,カーディガン
イエロー,アイドルの写真集
グリーン,ズッキーニ
ホワイト,マウス
レッド,フライドポテト
シルバー,少女マンガ
パープル,ブックカバー
ピンク,アナログタイプの腕時計
ゴールド,リボン
パープル,古い雑誌
オレンジ,バター
レッド,ヘアピン
シルバー,お気に入りのシャツ
ホワイト,ピンキーリング
ブルー,トマトソース
イエロー,バジル
グレー,新しいコスメ
グリーン,ネックレス
ブラック,ベーコン
ブラック,ファンデーション
ブルー,ナポリタン
ピンク,水餃子
グリーン,ハンドメイドのアクセサリー
イエロー,唐辛子
パープル,シャンプー
オレンジ,スマホケース
シルバー,恋愛ドラマ
レッド,マスカラ
ホワイト,みょうが
ゴールド,ヘアアイロン
グレー,ネイルアート用品
レッド,デスクランプ
ピンク,豚汁
ブラック,らっきょう
シルバー,納豆巻き
グレー,モンブランケーキ
イエロー,芳香剤
ブルー,モロヘイヤ
ホワイト,ボディークリーム
オレンジ,メガネケース
グリーン,レタスチャーハン
パープル,パルメザンチーズ
ゴールド,マウス
ブルー,生野菜
シルバー,リモコン
レッド,球根
ピンク,サボテン
パープル,ポータブルラジオ
ホワイト,ヘアワックス
ゴールド,テニスラケット
オレンジ,ブルーベリー
グレー,グルメ雑誌
イエロー,ばんそうこう
グリーン,入浴剤
ブラック,大きめの傘
ホワイト,タイマー
パープル,地図帳
ゴールド,ティラミス
グリーン,ハムサンド
ピンク,マフィン
レッド,チーズオムレツ
シルバー,ポスター
イエロー,だてメガネ
ブルー,ストール
ブラック,ノートパソコン
グレー,アイスカフェラテ
オレンジ,ジーパン
オレンジ,ペンライト
ブラック,ハイヒール
ブルー,クリームチーズ
イエロー,ポークソテー
レッド,鉛筆
グレー,自転車
パープル,クラムチャウダー
ピンク,ラズベリー
ゴールド,銀食器
ホワイト,生け花
シルバー,カスタードクリーム
グリーン,手鏡
シルバー,わかめスープ
ピンク,アイスココア
レッド,便箋
パープル,しおり
ブルー,ミニスカート
ゴールド,つまようじ
ブラック,カフェモカ
ホワイト,低反発素材の枕
グリーン,いちごミルク
イエロー,オムライス
オレンジ,エスプレッソ
グレー,洗濯かご
グリーン,フライパン
ゴールド,わさび
オレンジ,スポーツドリンク
ブラック,ブックカバー
ホワイト,ローストビーフ
パープル,レーズン
グレー,オイルサーディン
レッド,ショッピングバッグ
ピンク,ソーセージ
シルバー,海の写真
ブルー,アンチョビポテト
イエロー,計量カップ
レッド,生ハム
グリーン,スーパーのチラシ
パープル,ミルクティー
ブルー,たこ焼き
シルバー,カプレーゼ
オレンジ,英字新聞
ホワイト,クリアファイル
グレー,花の種
イエロー,ポテトサラダ
ピンク,コールスロー
ブラック,ダンボール
ゴールド,スモークチーズ
ブルー,スポーツバッグ
イエロー,システム手帳
ホワイト,エッセイ集
グレー,マルゲリータピザ
グリーン,新しいノート
レッド,金色のアクセサリー
パープル,マガジンファイル
ゴールド,映画のパンフレット
ブラック,割りばし
オレンジ,ロングスカート
ピンク,鏡
シルバー,接着剤
シルバー,一眼レフのカメラ
ブルー,チューインガム
グレー,シフォンケーキ
ゴールド,お気に入りのハンカチ
ブラック,パズル
ピンク,ほうき
イエロー,懐中電灯
パープル,トースター
ホワイト,ハッカのお菓子
グリーン,アロマキャンドル
オレンジ,スピーカー
レッド,はんこ
ブラック,エリンギ
グレー,エビフライ
シルバー,エコロジーグッズ
パープル,フレンチトースト
ブルー,昆布茶
ゴールド,はんぺん
ピンク,革の財布
ホワイト,スニーカー
レッド,シーチキン
イエロー,ティッシュペーパー
グリーン,ミックスナッツ
オレンジ,角砂糖
ピンク,熱帯魚
レッド,カフェオレ
ブラック,旅行のガイドブック
グレー,オリーブオイル
ゴールド,お弁当箱
イエロー,マウスパッド
パープル,動物図鑑
シルバー,歯ブラシ
オレンジ,双眼鏡
ブルー,座布団
ホワイト,筆ペン
グリーン,靴下
ゴールド,ミートボール
イエロー,緑茶
グリーン,自転車
オレンジ,カルボナーラ
レッド,ティーカップ
シルバー,クリップ
ホワイト,薄手のカーディガン
ブルー,マッサージクリーム
グレー,かぼちゃ
ブラック,たけのこ
パープル,ウェットティッシュ
ピンク,プリン
シルバー,リップクリーム
ホワイト,電車の切符
ブルー,ファンデーション
ピンク,インスタントラーメン
グレー,キャミソール
グリーン,ぬいぐるみ
イエロー,子供の頃の写真
パープル,明るい色の傘
ゴールド,チャーシュー
オレンジ,焼き魚
ブラック,ショートブーツ
レッド,ちりとり
パープル,マジックテープ
オレンジ,なわとび
シルバー,ビーフシチュー
ブラック,文庫本
ホワイト,フライパン
ゴールド,ノートパソコン
レッド,日記帳
ピンク,ほうじ茶
ブルー,五目チャーハン
グリーン,推理小説
グレー,家族からもらったもの
イエロー,虫眼鏡
イエロー,バームクーヘン
ブルー,まんじゅう
ホワイト,電動歯ブラシ
レッド,ボストンバッグ
グリーン,フランスパン
パープル,切手
オレンジ,カレンダー
ブラック,ホワイトボード
ピンク,デニムのスカート
シルバー,野菜スティック
ゴールド,クロワッサン
グレー,コンシーラー
ホワイト,チキンバーガー
ゴールド,こしょう
オレンジ,シロップ
ブルー,化粧ポーチ
イエロー,パニーニ
グリーン,タイツ
グレー,デジタルカメラ
レッド,和風ドレッシング
シルバー,電卓
ピンク,海藻サラダ
ブラック,ワイシャツ
パープル,コンタクトレンズ
レッド,アーモンド
シルバー,ゴミ袋
イエロー,はんこ
ホワイト,ウィンナーコーヒー
ブラック,チャイティー
グレー,ブレンドコーヒー
ブルー,お刺身
ゴールド,コーヒーゼリー
パープル,住宅情報誌
グリーン,四つ葉のクローバー
オレンジ,ホットサンド
ピンク,デニッシュ
グレー,ブックカバー
パープル,野菜ジュース
ピンク,テーブルクロス
オレンジ,明るい色のパーカー
ホワイト,ミックスジュース
シルバー,親子丼
ゴールド,レザーベルト
ブルー,クッション
ブラック,練乳
イエロー,アクセサリーケース
グリーン,コーンスープ
レッド,はちみつ
ゴールド,みそラーメン
ブラック,コットン
ホワイト,スウェット
シルバー,スムージー
イエロー,マスタード
オレンジ,修正テープ
グリーン,写真立て
レッド,プリンアラモード
ピンク,バナナ
パープル,クリームぜんざい
グレー,ストロベリーパフェ
ブルー,卵焼き
パープル,花瓶
グレー,アメリカンコーヒー
レッド,万年筆
グリーン,おしぼり
シルバー,紙袋
ブルー,歯磨き粉
ピンク,ワイヤレスイヤフォン
オレンジ,アフォガード
ゴールド,ゴーヤ
ブラック,しょうゆ
イエロー,トイカメラ
ホワイト,生春巻き
オレンジ,リップグロス
ホワイト,キャラメル
グレー,ナシゴレン
レッド,手品グッズ
ピンク,鳥かご
ブラック,ガムテープ
イエロー,牛フィレ肉
パープル,生クリーム
グリーン,オマール海老
ブルー,名刺
ゴールド,カセットテープ
シルバー,パンケーキ
レッド,スプーン
パープル,ストッキング
ゴールド,オルゴール
ブルー,大きなグラス
オレンジ,植物の種
ピンク,ハイヒール
ブラック,レポート用紙
ホワイト,ストロベリータルト
イエロー,マグカップ
グレー,文芸雑誌
シルバー,ペーパータオル
グリーン,ロコモコ
ピンク,蛍光灯
イエロー,インスタントコーヒー
パープル,乾電池
シルバー,花束
グリーン,バーニャカウダ
オレンジ,シーザーサラダ
ホワイト,紙コップ
グレー,ビジネス書
ブルー,壁掛け時計
ゴールド,玄米
レッド,デミグラスソース
ブラック,チョレギサラダ
ピンク,英会話の教材
ゴールド,辞書
オレンジ,入浴剤
ホワイト,スポーツドリンク
ブラック,海の写真
シルバー,スクーター
グレー,家族からもらったもの
パープル,ミルクティー
グリーン,テニスラケット
レッド,かき氷
ブルー,クリアファイル
イエロー,バスローブ
グリーン,本棚
パープル,ボイスレコーダー
ピンク,英字新聞
オレンジ,ビーチサンダル
イエロー,大学ノート
レッド,バニラアイス
シルバー,オリーブオイル
ホワイト,ガムシロップ
ブルー,アニメのDVD
グレー,明るい色のシャツ
ブラック,サンダル
ゴールド,電話帳
グレー,アロマキャンドル
ブラック,ハンカチ
ブルー,画集
イエロー,ココア
オレンジ,割りばし
グリーン,パズル
パープル,懐中電灯
レッド,ミルクレープ
ピンク,ほうき
ゴールド,チーズバーガー
ホワイト,ハイヒール
シルバー,トースター
イエロー,角砂糖
シルバー,チューインガム
ホワイト,アイスミルク
グレー,ティッシュペーパー
パープル,ハッカのお菓子
ピンク,電子レンジ
ブルー,スピーカー
ゴールド,昆布茶
レッド,イヤリング
ブラック,エコロジーグッズ
グリーン,ざるそば
オレンジ,はんこ
ブルー,双眼鏡
