1,金運が好調
1,運気は上々
1,恋愛は順調
1,モチベーションがグンと上がっている日
1,恋が好調の暗示
1,恋愛運が好調です
1,片思いの人は進展が
1,新しい試みをすると吉
1,あなたの繊細さが役立ちそうな日
1,勉強への意欲がアップ
1,思い込みはとっても大事
1,一人の時間が充実しそう
1,あなたの味方が増える日
1,ダイエットは順調の様子
1,今日のあなたはプラス思考
1,今日のキーパーソンは家族
1,奉仕の気持ちが強くなる日
1,お金の悩みが解消できそう
1,恋の予感がある日
1,あなたの行動に期待が寄せられる日
1,持ち前のクールさが発揮できる日
1,欲しいものがすぐ手に入る日
1,スピード感が大切な日
1,コミュニケーション運が好調な一日
1,家族との時間が大切な日
1,あなたのセンスが褒められる日
1,元気一杯で動けそうな日
1,年上の人とのご縁がありそうな日
1,恋愛運が好調な日
1,異性とのご縁がある日
1,好きな料理やスイーツを楽しめそうな日
1,これまで気付かなかった自分の強みがわかって、強気になれそうな一日
1,ずっと言えなかったことを、ちゃんと口にできそうな日
1,好きなことに没頭すれば、大きな成果が出る日
1,いつもよりちょっと頑張れる日
1,ずっと気になっていた異性と、いい関係になれそうな日
1,コミュニケーションが楽しい日
1,後輩から頼りにされる日
1,穏やかで充実した日
1,自分の目標が近づいていることを実感できる日
1,いろんな人からお誘いがある日
1,信じている人、恋人の力を感じられて幸せな日
1,いろいろな人との交流が楽しい日
1,気になっていた異性と、いい展開がありそうな日
1,恋愛への関心が高まる日
1,目標をサクサクと達成できる日
1,向上心が高まる日
1,新たな恋ができそうな日
1,体力がみなぎる日
1,ストレスを感じても、それ以上に楽しくて刺激的なことがある日
1,新しい企画の提案など、周りにあなたのアイディアがどんどん採用される日
1,あなたを高く評価してくれる人が現れる日
1,運気は好調！ずっと目標にしていたことを、達成できそうな日
1,何か問題が起きても、すぐに解決できる冴えた一日
1,なりたい自分になるため、準備をしたい日
1,少し無理をしても、なんとか乗り切れる充実した日
1,仕事関係の人と、親睦を深めるといい日
1,好きな人の言葉が、あなたを救ってくれる日
1,直感が冴えている一日
2,恋は順調
2,運気は上々
2,金運が好調
2,エネルギーが溢れてきて、何事も楽しむことができる一日
2,運気は良好
2,運気は好調
2,恋愛運が好調
2,恋愛は好調です
2,グループワークがはかどりそうな日
2,恋は安定モード
2,恋は順調に進みそう
2,気分を切り替えて、新しい物事に取り組める日
2,新しい人や物との、ワクワクする出会いが期待できる日
2,行動力が大切な日です
2,好奇心が高まる一日です
2,好きな人には甘えてOK
2,ダイエットは好調の暗示
2,なくしものは見つかる予感
2,尊敬できる人に会える予感
2,大胆に行動してみましょう
2,失くした物が見つかる予感
2,ファッションや美容にお金をかけると、高い効果が期待できる日
2,お金がなくてピンチな場面が訪れても、誰かがスっと助けてくれる日
2,アクティブな気持ちになる日
2,金運が好調な日
2,年上の人との縁が深まる日
2,ダイエットなどの努力に結果が出る日
2,あなたの人脈が、活発に発展していく一日
2,人付き合いがうまくできる日
2,集中力を発揮できる日
2,好きな人から、たっぷり愛情を感じられるハッピーな一日
2,あなたのこだわりを貫きたい日
2,偶然やラッキーを期待しているだけで、何事もうまくいく日
2,悩みのきっかけとなっている部分を、うまく解消できそうな日
2,やるべきことが山積みでも、落ち着いて対処できる日
2,今日はいつもよりも強気に動きたい日
2,楽しい気分で過ごせる一日
2,新鮮な出来事が多い日
2,テンション高く過ごせそうな一日
2,やる気が高まる日
2,仲間の協力に感謝できる日
2,恋愛のチャンスが多い日
2,これまで足りないと思っていたものが、すべて揃う幸運な日
2,努力の結果が目に見えてきて、いい気分になれそうな日
2,時間にゆとりが生まれる日
2,運動が楽しい日
2,音楽や映画など、好きなものに没頭できる日
2,恋愛に対して、積極的になれる日
2,仕事も恋も、真剣に取り組めそうな日
2,予定が充実していて、楽しくなる一日
2,何事も先入観を持たず、接してみることが大事な日
2,仕事の仕切り直しをするのにいい日
2,ストレス解消ができる日
2,過去を振り返るのにいい日
2,年長の人との会話が大事な日
2,運気は上々で、共同作業が楽しい日
2,ルーティンワークを見直したい日
3,恋は順調
3,運気は上々
3,力がみなぎる日
3,金運がアップ
3,恋愛運が急上昇
3,恋愛運がアップ
3,自炊を楽しむと吉
3,一人の時間が大事な日
3,あなたの恋に変化が
3,異性との関係が好転
3,刺激に満ちた素晴らしい日
3,金運がぐんぐんアップ
3,人との付き合いが多くなる日
3,恋愛運が好調な日
3,アクティブな活動が大事な日
3,コミュニケーション運が高い日
3,クリエイティブな気持ちが高まる日
3,同性の友達グループの付き合いが楽しい日
3,周りの仲間の頑張りに共感して、あなたも頑張っていけそうな日
3,とにかく好調な日
3,冴えている一日
3,雑用をスピーディーにこなせる一日
3,チャレンジ精神が旺盛になる日
3,家族を大事にしたい日
3,先輩や上司から、褒められそうな日
3,魅力アップのための努力が実る日
3,ずっと忘れていた夢や目標を思い出し、前向きになれる日
3,飲み会より勉強を大事にしたい日
3,優しい気持ちでいられる日
3,優しい気持ちを持てる日
3,クリエイティブな能力が高まる一日
3,困ったことが起きても、すぐに誰かが助けてくれるラッキーな日
3,将来やりたいことを描いてみたい日
3,ルーティンワークをしっかりこなせる日
3,強気さと慎重さの両方が大事な日
3,グループ行動が楽しい日
3,気持ちが大きくなる日
3,出会いの運気がある日
3,家事に集中できる日
3,スマホやパソコンなどを使いこなしたい日
3,アイディア力で勝負したい日
3,後輩から頼りにされる日
3,あなたの意見が少数派であっても、それを貫くことが大事な日
3,強い金運を持っている日
3,恋人との時間がたくさん作れそうな日
3,中途半端になって終わっていたことを、再開できる日
3,人にペースを乱されず、ありのままの自分を貫ける日
3,忙しい時間帯も、気力で乗り越えられそうな一日
3,発想力が豊かで、次々とアイディアが生まれる日
3,頭が冴えている日
3,少しくらい忙しくても、てきぱきと動きることができるタフな日
3,友達との会話が楽しい日
3,予定通りに作業を終わらせられる日
3,人から信頼されることが多い日
4,運気は好調
4,運気は好調
4,好奇心が高まる日
4,運気は上々
4,金運が好調な日
4,恋愛運が好調
4,あなたの周りに人が集まる日
4,刺激を積極的に求めたくなる一日
4,やる気がアップ
4,今日の金運は好調
4,あなたらしさが大事な日
4,異性から見られていることが多い日
4,まずまずの運気です
4,アイディアが浮かんでくる日
4,熱意が周囲に伝わる日
4,外出にツキがある日
4,人を信じることが大切に
4,素敵な人と出会えるかも
4,何事にも前向きにチャレンジできる日
4,現状を脱出するチャンス
4,予定が前倒しになりそう
4,ダイエットは好調な暗示
4,頭の回転がよくなる日です
4,身近にいる人を大切にして
4,マイペースでゆったりできる日
4,好奇心が大切な日
4,本音がわからなかった人を、理解できそうな日
4,気になっている人があなたのそばに来てくれる日
4,忙しくて焦ってしまいそうなときでも、誰かが助けてくれるラッキーな日
4,行動力がアップする日
4,あなたの魅力が最大限に発揮できる日
4,好きな人から、たっぷり尽くしてもらえる日
4,やる気が高まっている日
4,いろんな人に尽くしたくなる日
4,ユーモアのセンスを発揮したい日
4,仕事でずっと身に付けたかったスキルが、あなたのものになる日
4,多方面から声がかかり、活躍の場がありそうな一日
4,出会い運が上がっている日
4,出会いの運気が高まる日
4,落ち着いて行動したい日
4,忙しくてもタフに作業ができそうな日
4,ひらめきが多くなる日
4,メモの習慣を付けたい日
4,嬉しい出来事が続く日
4,行動力がアップしている日
4,新しいアクションができそうな日
4,ちょっとくらいイライラする出来事があっても、すぐに振り切れる日
4,仲間のために、何かしてあげたい気持ちが高まる日
4,自分らしさを貫きたい日
4,センスがアップし、髪型やファッションでイメージチェンジをするのにいい日
4,恋のテクニックに磨きがかかる日
4,生活リズムを改めてみるといい日
4,運気は上々で、静かに過ごせる日
4,強力なライバルにも負けず、何事にも結果を出せそうな日
5,恋は順調
5,恋は順調
5,運気は好調
5,運気が好調
5,運気が安定
5,運気は好調
5,金運が好調
5,運気は好調
5,運気は安定
5,運気は好調
5,運気は安定
5,運気は安定
5,体力は十分
5,明るい気持ちでいられる一日
5,集中力が強化
5,恋愛運が好調
5,恋愛運が好調
5,運気はまずまず
5,運気は好調の暗示
5,運気は上昇モード
5,恋愛運に変化のきざし
5,部屋の掃除をすると吉
5,食欲が旺盛になりそう
5,念願達成まであと少し
5,人との縁が広がりそう
5,仲間との仲が深まりそう
5,新しい恋には焦りは禁物
5,大きな夢が見つかる暗示
5,気になる人が見つかりそう
5,仲間との絆が強くなりそう
5,恋愛運が好調な一日
5,成長のきっかけを見つけられそうな日
5,新しいものよりも、今あるものにツキがある日
5,ちょっと傷ついてもすぐに復活できるタフな日
5,仲直りするのに最適な日
5,体力に恵まれて、何でもできる日
5,やる気が高まる日
5,恋のライバルに負けずに頑張れる日
5,他人の物まねをするよりも、あなたがやりたいことを集中してやるべき日
5,仲間を信じる気持ちが大切な日
5,読書を通して、よいひらめきがありそうな日
5,職場の近くで新しい出会いがある日
5,人の役に立つことが喜びになる日
5,モチベーションが上がらない日
5,部屋の大掃除をしたい日
5,開放感に満たされそうな日
5,何かと忙しい一日
5,好奇心が活発になる日
5,頭がシャキっとして、勉強がスムーズに進む日
5,トラブルが起きても、すぐに解決できる日
5,余裕がある日
5,海外に興味を持てる日
5,自分の考えを広く理解してもらえる日
5,今日は身近な人に、少しだけ甘えてみてもいい日
5,刺激的なものに出会える日
5,大きな目標が見つかりそうな日
5,新しい恋の期待が持てる一日
5,やる気が高まる日
5,人との絆を感じられる日
5,正々堂々とした態度が、好感を集める日
5,自分の長所を思い出したい日
5,強気な人のペースに惑わされず、あなたのやり方を大事にしたい日
5,あまり興味がなかったことに、注目をしてみたい日
5,日々の疑問が解決する日
5,対人面で成長できる日
5,お茶や食事に出かけるなら、いつものお店ではなく新規開拓が良い日
5,ひらめきの力が高まって、頭脳戦なら誰にも負けない日
5,忘れていたへそくりを発見したり、人からプレゼントがもらえたりとラッキーな日
5,仲間からのサポートがある日
5,モチベーションが高まる日
5,新しい知識をどんどん吸収できる日
5,いつもの仲間と過ごす時間を、大事にしたい日
6,運気は好調
6,運気が好調
6,会話力がアップする日
6,運気は安定
6,恋愛運が好調
6,恋愛運が好調
6,仕事運が良好
6,運気はまずまず
6,恋愛運が上昇中
6,運気は安定模様
6,運気は上昇ムード
6,良い情報が手に入りそうな日
6,運気はイマイチかも
6,運気は徐々にアップ
6,几帳面になれる日です
6,運気は安定しています
6,悩みは人に相談をして
6,懐かしい人との再会が
6,恋愛に進展がありそう
6,ユニークなアイディアが浮かぶ日
6,ダイエットは好調の様子
6,大きな目標が見つかりそう
6,直感が冴えている一日です
6,他人の動向が気になりそう
6,手紙を書くなど、お世話になった人への気持ちが大事な日
6,体力温存したい日
6,一日中楽しい気持ちで過ごせる日
6,やる気や情熱を大切にしたい日
6,やる気が高まる日
6,いつもとは違うところに出かけたい日
6,価値観が変わるような、印象的なことが起こる日
6,金運に恵まれそうな一日
6,恋愛運が高まる日
6,周りの人が、いつも以上に優しくてハッピーな一日
6,どんなことがあっても、前向きな気持ちで乗り切れる日
6,トラブルがあっても、周りの人から助けてもらえるラッキーな日
6,家の掃除を徹底的にしたい日
6,お気楽な関係の人達と、ゆったり過ごしたい日
6,与えられたものに感謝できる日
6,忙しい時期は終わって、リラックスできる一日
6,勉強がはかどる日
6,ダメだと思っていたことが、いっきに好転するかもしれない日
6,いつもは口うるさい人が褒めてくれるなど、嬉しい出来事がある日
6,人のウワサ話には耳を貸さず、あなたのやりたいことに集中したい日
6,頭が冴えている日
6,恋愛をしたい気持ちが高まる日
6,勉強や雑用への意欲が高まる日
6,異性の心理がよくわかる日
6,バタバタしつつも、充実する日
6,苦手に思っていたことが、興味の対象に変わる日
6,プライベートの時間を充実させたい日
6,対人関係がいい一日
6,分刻みのスケジュールも、強気で乗り越えられる一日
6,周囲はバタバタしそうですが、あなたはマイペースでいられる日
6,自分が正しいと思うことを、ずっと続けていきたい日
6,コミュニケーション運が好調な日
6,一緒にいる相手を、信じる気持ちが大切になる日
6,時間がのんびり過ぎていく日
6,好きな人と、二人きりになれるチャンスの日
6,好奇心が高まる日
6,マナーの良さを、第一に行動したい日
6,人付き合いが充実していく日
7,金運が好調
7,運気は好調
7,運気は上々
7,運気は安定
7,金運は好調
7,運気が上昇中
7,運気が上昇中
7,金運がアップ
7,恋愛運は上々
7,運気はまずまず
7,運気は上々です
7,年上の友達との縁がある日
7,積極的な気持ちを持てる日
7,小さな親切が感謝されそうな一日
7,恋は順調の予感
7,まずまずの運気
7,人に気持ちが上手に伝えられそうな日
7,運気はまずまず安定
7,対人関係は良好です
7,片思いは弱気ではダメ
7,好調な運気の一日です
7,今日は集中力がアップ
7,新しい出会いがありそう
7,恋愛運はちょっと低迷中
7,忘れ物に注意が必要です
7,何事も一人でキッチリと
7,受けた恩は必ず返すこと
7,恋愛は焦らずじっくりが吉
7,朝からテンションがアップ
7,勝負事で良い結果が望める日
7,何をするにも時間を大切に
7,積極的になれる日
7,ステキなニュースが届く一日
7,古い習慣を断ち切ることが大事な一日
7,仲間のありがたみがわかる日
7,年上の人との付き合いにツキがある一日
7,大きなチャンスがありそうな日
7,ちょっとの努力で、驚くような成果が得られる日
7,苦手なことが、得意に変わりそうな日
7,古いものに触れることで、心が休まる日
7,あまり無理しないで、家でのんびり過ごしたい日
7,人から頼りにされる日
7,体調管理を大切にしたい日
7,慎重に行動することで、いい選択ができる日
7,過去の失敗を取り戻せる一日
7,人の言葉に耳を傾けて、たくさんのことを吸収したい日
7,忙しくなりそうですが、プレッシャーにも淡々と対応できそうな日
7,テキパキ仕事ができる同僚に、いい刺激をもらえそうな日
7,新しいことを学ぶのが楽しい日
7,人との出会いが多くなる日
7,友情を大切にしたい日
7,得をすることが多い日
7,新しい勉強やスポーツに取り組んでみたい日
7,いろんな人との出会いがある日
7,これからやりたいことが明確になる日
7,尊敬する人、好きな人の言葉を思い出したい日
7,新しい出会いはないものの、古い仲間とはいい付き合いができそうな日
7,新しい仕事のスキルを身につけたい日
7,映画を見て感動したり、泣いてみたり、という体験が大事な一日
7,仲間とのふれあいに、幸せを感じられる日
7,新しい出会いが多い日
7,集中力がアップして、何でも吸収できる一日
8,運気は好調
8,運気は好調
8,運気は安定
8,運気は安定
8,運気は上々
8,運気は上々
8,運気が低迷中
8,運気はまずまず
8,運気はまずまず
8,運気はまずまず
8,運気はまずまず
8,細かい作業に向いている日
8,金運が低迷中です
8,片思いは好調です
8,発見が多い日です
8,勘が鋭くなりそうな一日
8,対人関係が好調です
8,受け身の姿勢が大事
8,恋愛はまずまず好調
8,片思いが進展の暗示
8,人との約束は守ること
8,家族運が好調な日です
8,自由な時間が作れそう
8,あなたの人気が急上昇
8,緊張する場面があるかも
8,友達に尽くすと運気アップ
8,今日は大胆な行動にツキが
8,心強い仲間が見つかりそう
8,落ち着いた気持ちで過ごせそうな日
8,向上心が高まって、勉強への意欲が磨かれる日
8,いろいろなことに関心を持てる日
8,人付き合いが楽しい日
8,細かいことで頭を悩ませずに、好きなことに注力したい日
8,忙しい時でも、どこかに遊び心を持っていたい日
8,冷静さを忘れないでいたい日
8,好きな人の言葉が、あなたを元気にしてくれる日
8,デートが急に変更になるなど、ハプニングがありそうな日
8,できるだけ無邪気さを持って過ごしたい一日
8,実力をアピールできるチャンスがある日
8,やる気がアップしている日
8,特に何もしていないつもりでも、異性からモテてしまう日
8,懐かしいメロディーや絵画にふれることで、ストレス解消ができる日
8,目標達成のために具体的な行動ができる日
8,やる気がアップしている一日
8,年上の人との関係が好調な日
8,アンラッキーな出来事があっても、すぐに挽回できる一日
8,新しいことにチャレンジしたい日
8,行動力が高まる日
8,いろんな出会いがありそうな日
8,オンラインイベントを通じて、人とのつながりが増えそうな日
8,恋が順調な日
8,栄養バランスを考えたい日
8,読書や映画鑑賞など、落ち着いて過ごせる時間が大事な日
8,普段歩いたことのない道を通るだけでも、何か良いものと出会える幸運な日
8,金運が上向きになっている日
8,トラブルが起きても、冷静に解決できる日
8,忙しくても、エネルギッシュに動ける日
8,なんとなくテレビをつけてダラダラ…という時間はナシにしたい日
8,頑張った分だけ、ちゃんと結果が出る一日
8,友達との時間が充実する一日
8,異性からの愛情を感じられる日
8,人との縁が深まる日
8,高い集中力をキープできる日
8,チャンスの多い日
8,グルメの誘惑が多い日
9,恋は順調
9,運気は安定
9,金運が好調
9,恋愛運が好調
9,運気はまずまず
9,特に理由もなく不安になりやすい日
9,運気はまずまず
9,運気はまずまず
9,傲慢な態度はダメ
9,あなたのセンスがアップする日
9,悩んでいた問題に、解決の糸口が見つかりそうな日
9,無理は禁物な日です
9,片思いに進展のきざし
9,片思いはまだ停滞気味
9,バタバタしてしまいそう
9,うっかりミスが多いかも
9,いっきに忙しくなる予感
9,インドアの活動に吉がある日
9,好きな人とじっくり話ができるチャンスの日
9,ダイエットは好調の様子
9,恋愛運が好調な日
9,前向きな気分で頑張れそう
9,あなたに注目が集まる予感
9,古いものに縁がある日です
9,体調管理に気をつけたい日
9,新しい人脈ができそうな日
9,いろんなお誘いがありそうな日
9,勉強に対して集中力をキープできる日
9,うっかりミスが続いてしまいそうな日
9,緊張を強いられることが多い日
9,カンが冴えている日
9,同性の友達と、大勢で騒ぐのが楽しい日
9,気分良く過ごせる一日
9,恋人に尽くす気持ちがツキを呼ぶ日
9,何でも強気で取り組めそうな一日
9,いろんな用事で充実するも、タイムリミットに追われてしまう日
9,自分から動くことが大事な日
9,波乱の多い日
9,いつもよりも大胆な行動に出られる日
9,大きなミスをしても、すぐに挽回できる日
9,特技をさらに極めたり、新しい趣味を見つけたりするのに最適な日
9,スケジュールを大事にしたい日
9,英会話などのスキルアップに時間をあてたい日
9,専門知識を持った人から、いろんなことが学べそうな日
9,心に引っかかっていたことが、うまく消えていく日
9,対人関係のコツがつかめそうな日
9,やる気が高まって、いろいろなことに関心を持てる日
9,仲間とのコミュニケーションがスムーズな一日
9,思わぬ臨時収入で、テンションがアップする日
9,作業の能率がアップする日
9,今年の目標をどれくらい達成しているか、自分を振り返ってみたい日
9,忙しい時間が続きそうですが、そつなくこなして満足の一日
9,自分の時間が充実する日
9,外出にツキがある一日
9,やや集中力に欠ける日
9,ささやかな臨時収入がありそうな日
9,今日はあなたがムードメーカーになれる日
9,苦労をしないでも、結果が出せるラッキーな日
9,やる気十分でエネルギッシュに動ける日
9,金運が安定している日
9,家でできる趣味に、時間をかけるのに最適な日
9,気持ちが敏感になって、つい感動しやすくなる日
9,スマホやパソコンから離れて、のんびり過ごしたい日
10,弱気はNG
10,運気は低迷中
10,運気は低迷中
10,美容にお金と時間をかけると、効果が出やすい日
10,金運がイマイチ
10,運気はイマイチ
10,早めのスケジュール管理が大切な日
10,恋愛に悩みそう
10,運気はイマイチ
10,退屈しそうな一日
10,恋愛運が低迷中
10,体調がイマイチかも
10,注意力が下がりがち
10,運気はイマイチかも
10,人と話す時間が大事
10,大事にしていたものを壊してしまうなど、ツキが向いていないと感じる日
10,人を疑ってしまいそう
10,ワガママな自分を隠しきれない日
10,うっかり忘れ物に注意
10,人と自分を比べてはダメ
10,暴飲暴食には気を付けて
10,金運が不安定な日
10,人との触れ合いを大切に
10,一人でいると運気ダウン
10,ついダラダラしてしまいそうな日
10,弱気になってしまいそう
10,残念ながら運気はイマイチ
10,集中力が保てない日
10,頭の回転が速くなる日
10,人付き合いが面倒になりそうな日
10,苦労が多い日
10,注意力散漫になるとミスが出る日
10,気分が落ち込みがちな日
10,仲間同士で楽しい時間が過ごせる一日
10,やる気が起こらない日
10,人に対して、つい厳しくなってしまいがちな日
10,人間関係に悩んでしまいそうな日
10,プレッシャーを感じることが多い日
10,日常の雑事が面倒に感じられる一日
10,ストレスが溜まりやすい日
10,疲れがたまってしまいそうな日
10,警戒心がいつもより緩みそうな日
10,話し合うことが大切な日
10,ストレス解消の時間を作りたい日
11,体力は充実
11,運気は低迷
11,人と意見がぶつかってしまう日
11,何事にもやる気が生まれる日
11,金運がダウン
11,運気はイマイチ
11,頑張りすぎかも
11,運気はイマイチ
11,運気はイマイチ
11,金運がイマイチ
11,運気はイマイチ
11,グチや文句はNG
11,金運がイマイチかも
11,金運がイマイチかも
11,行動力が下がりがち
11,恋人とケンカの暗示
11,人間関係で悩みそう
11,衝動買いはやめて正解
11,新しい出会いがありそう
11,変化を求めたくなりそう
11,気分が塞いでしまいがち
11,うっかりミスが多い暗示
11,大きな悩みに直面しそう
11,人前に出ると、失敗の暗示
11,自分に自信がなくなるかも
11,気分転換が大事な一日です
11,異業種の人と交流すると吉
11,退屈な時間が長くなるかも
11,恋の進展は予想外の方向に
11,少し弱気になりがちな日
11,金銭的にピンチに陥るかも
11,焦ってしまうことが多い日
11,親友や恋人との、おしゃべりが楽しい日
11,プレッシャーを感じる日
11,人との関わりが面倒になってしまいそうな日
11,あまり多くの目標を持たずに、そつなく過ごすといい日
11,人との約束を守ることが大事な日
11,人の言葉に傷ついても、すぐに切り替えることが大事な日
11,人との付き合いを真剣に考え直したい日
11,いろんな人との会話が大事な日
11,少し注意力散漫になりがちな日
11,うまく気分転換をしたい日
11,甘いもの、油の多いものを食べ過ぎないように注意したい日
11,人とのかかわりを絶って、一人になるのが大事な日
11,フラストレーションがたまりがちな日
11,人の気持ちに敏感になる日
11,人の言葉に敏感になってしまう日
11,いつも以上に活力が出てこない日
11,ストレス解消できるタイミングを、大事にしたい日
11,仲間と意見が衝突する日
11,一人の時間を大事にしたい日
11,何事も深く考えず、無謀なチャレンジをしてしまいがちな日
11,やる気がダウンしそうな日
11,雑用に追われてしまいそうな日
11,気持ちが大きくなる日
11,集中力が足りない日
11,友達と持ち物がかぶったり、意見がぶつかったりと気まずい日
11,正確さが開運のカギになる日
12,金運が低迷中
12,金運がダウン
12,運気が低迷中
12,暗い顔はダメ
12,人任せはダメ
12,恋愛運が低迷中
12,大事にしていたものを紛失してしまうなど、注意力が散漫な日
12,運気はイマイチ
12,金運はイマイチ
12,運気はイマイチ
12,金運は低迷モード
12,恋愛運が停滞気味
12,アンラッキーが続く日
12,家族とケンカの暗示
12,一人で悩むのはダメ
12,今日は感受性が豊か
12,恋愛は慎重に考えて
12,細かいことにイライラ
12,運気がゆるやかに低下
12,恋の古傷がうずくかも
12,忘れ物が増える日
12,体力が落ちているかも
12,恋愛運はやや低迷かも
12,ミスが増えてしまうかも
12,新しい出会いがありそう
12,後ろ向きな考え方はダメ
12,やる気が起こらない日
12,退屈を感じてしまいそう
12,衝動買いをしてしまうかも
12,意見が違う人はスルー推奨
12,焦りそうな気持ちは抑えて
12,人前に立つことがあるかも
12,言いたいことを理解してもらえずに、フラストレーションがたまる日
12,自分の感情に惑わされそう
12,あつかましい人にイライラ
12,衝動買いをしてしまうかも
12,雑用にウンザリしてしまいそうな日
12,いろんな情報が入ってくる一日
12,誰かの足を引っ張ってしまいがちな日
12,なんとなくソワソワしてしまう日
12,気分転換が必要な日
12,うまく気分転換をしたい日
12,テンションが上がりにくい日
12,疲れがなかなか抜けない日
12,一人で退屈してしまいそうな日
12,ダイエットがうまくいかないなど、悩みが多くなる日
12,自由な発想が求められる一日
12,仲間との絆を大事にしたい日
12,仲間とのつながりを感じたい日
12,周囲のお助け役になれる日
12,焦って失敗をすることが多い日
12,やる気がイマイチな日
12,人とのコミュニケーションで、少し疲れてしまう日
12,トラブルはないかわりに、退屈な時間が長くなりそうな日
12,物欲が強まる日
12,焦りは禁物の日
